"Relação de Alunos Desistência dos Cursos – PG
Bacharelado em Ciência da Computação 
Tecnologia Em Análise E Desenvolvimento De Sistemas",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
#,id,Ano Ingresso,Per. Ingresso,Curso,Forma de Ingresso,Tipo de Cota,Sigla Cota,Escola Pública?,Coeficiente,Escore Vest,Nota Enem,Sexo,Idade,Data Nascimento,Cidade,Estado,Grupo (Étnico),Situação Atual do Aluno,Período do Aluno,Ano Desistência,Período Desistências
107,ryy1jk,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,8721",,"649,6",M,28,29/12/1990,Ponta Grossa,PR,Não declarado,Formado,8,2014,2
108,m58fnz,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,8692",,"701,7",M,32,30/11/1986,Ponta Grossa,PR,Branca,Formado,8,2014,2
109,9w37ff,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,3343",,"681,8",M,26,15/07/1993,Ponta Grossa,PR,Branca,Mudou de Curso,2,2014,2
110,+im8a8,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,7909",,"693,5",M,26,11/02/1993,Itapeva,SP,Não declarado,Formado,8,2015,1
111,+g865c,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,7097",,"632,1",M,26,07/06/1993,Ponta Grossa,PR,Branca,Formado,8,2015,1
112,jo365c,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,4554",,"638,4",F,27,13/08/1992,Ponta Grossa,PR,Branca,Desistente,3,2016,1
113,s6o19t,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,52",,"630,5",F,25,27/12/1993,Ponta Grossa,PR,Branca,Mudou de Curso,4,2016,1
114,z3qw9t,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,7034",,"625,5",M,26,07/10/1992,Avaré,SP,Não declarado,Formado,8,2016,2
115,oayygf,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,6396",,"638,8",M,28,19/03/1991,Ponta Grossa,PR,Branca,Formado,8,2016,2
116,5zjgpx,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,6702",,"653,9",M,29,17/05/1990,Ponta Grossa,PR,Branca,Formado,8,2017,1
117,brska8,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,7152",,"639,8",M,27,09/01/1992,São Manuel,SP,Não declarado,Formado,8,2017,1
118,x47wwn,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,7498",,"652,1",M,26,01/05/1993,Ponta Grossa,PR,Não declarado,Formado,8,2017,1
119,o7p8a8,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,5841",,"645,2",M,26,11/09/1993,Curitiba,PR,Branca,Formado,8,2017,2
120,kjn1jk,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,765",,"643,3",M,28,26/08/1991,Ponta Grossa,PR,Branca,Formado,8,2017,2
121,8j8w9t,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,3511",,"628,3",M,26,16/04/1993,Ponta Grossa,PR,Branca,Desistente,2,2017,2
122,gdmswn,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,6887",,"630,1",M,26,30/07/1993,Ponta Grossa,PR,Branca,Formado,8,2017,2
123,jucswn,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,5448",,629,F,26,06/12/1992,Ponta Grossa,PR,Branca,Formado,8,2017,2
124,enjw9t,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,7711",,"647,9",M,28,26/08/1991,Ponta Grossa,PR,Branca,Formado,8,2018,1
125,o3jgpx,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,6273",,"646,2",M,27,18/10/1991,Ponta Grossa,PR,Parda,Formado,8,2018,1
126,w137ff,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,4901",,"643,1",M,30,11/03/1989,Botucatu,SP,Não declarado,Formado,8,2018,1
127,imn1jk,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,5281",,"675,8",M,27,27/11/1991,Taguaí,SP,Branca,Formado,8,2018,1
128,tqu5ow,2011,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,412",,"651,9",F,26,12/01/1993,Ponta Grossa,PR,Branca,Jubilado,8,2019,1
129,7u9mnz,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,0,,"574,8",M,25,19/10/1993,Lins,SP,Não declarado,Desistente,1,2011,2
130,9j9mnz,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,0,,"622,2",F,26,03/02/1993,Campo Mourão,PR,Parda,Desistente,1,2011,2
131,mzzajk,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,4184",,"581,3",M,26,24/02/1993,Ponta Grossa,PR,Branca,Regular,8,,
132,capdgf,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,20667",,"637,7",M,28,07/03/1991,Ponta Grossa,PR,Não declarado,Desistente,1,2012,1
133,6dqdgf,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,2137",,"600,4",M,40,25/09/1979,Ponta Grossa,PR,Não declarado,Transferido,1,2012,1
134,k4tz9t,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,18074",,"653,7",M,27,25/02/1992,Ponta Grossa,PR,Não declarado,Desistente,1,2012,1
135,h4fjnz,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,32111",,"556,7",M,26,30/07/1993,Manaus,AM,Não declarado,Desistente,1,2012,1
136,q8cnhc,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,38042",,"580,1",M,26,08/03/1993,Lins,SP,Não declarado,Desistente,1,2012,2
137,j7zajk,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,29415",,"598,2",M,25,19/01/1994,Ponta Grossa,PR,Não declarado,Desistente,1,2012,2
138,3333wn,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,3199",,"583,7",M,26,26/01/1993,Presidente Venceslau,SP,Não declarado,Desistente,2,2013,2
139,819mnz,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,5324",,"614,2",F,28,15/01/1991,Capão Bonito,SP,Não declarado,Transferido,3,2013,2
140,6d1qa8,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,4877",,"554,6",M,25,12/02/1994,Ponta Grossa,PR,Branca,Mudou de Curso,2,2013,2
141,8pe4wn,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,07333",,"531,4",F,31,12/11/1987,Ponta Grossa,PR,Não declarado,Desistente,1,2014,1
142,en1qa8,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,50481",,"544,3",M,26,09/10/1992,Brodowski,SP,Não declarado,Desistente,2,2014,1
143,w5zajk,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,6126",,"632,5",M,27,29/06/1992,Ponta Grossa,PR,Não declarado,Mudou de Curso,4,2014,1
144,9jqcnz,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,6289",,"529,8",F,26,17/06/1993,Ponta Grossa,PR,Parda,Desistente,3,2014,1
145,g7iz9t,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,50926",,"574,2",M,25,09/01/1994,Curitiba,PR,Não declarado,Desistente,2,2014,1
146,935nhc,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,38926",,"530,8",M,27,05/03/1992,Ponta Grossa,PR,Não declarado,Desistente,1,2014,2
147,nxg3jk,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,3659",,"537,5",M,26,24/07/1993,Ponta Grossa,PR,Não declarado,Desistente,1,2014,2
148,xcnqa8,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,4119",,"595,2",M,26,19/04/1993,Presidente Venceslau,SP,Não declarado,Desistente,1,2015,1
149,fdcnhc,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,1332",,"576,1",M,28,19/04/1991,Rondonópolis,MT,Não declarado,Desistente,1,2015,1
150,ms5bgf,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,2927",,"527,2",M,29,14/08/1990,Ponta Grossa,PR,Branca,Desistente,1,2015,1
151,k1yppx,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,2393",,"583,5",M,25,03/10/1993,Taquarituba,SP,Não declarado,Desistente,1,2015,1
152,ca7dgf,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,7611",,"556,5",F,27,20/11/1991,Sengés,PR,Não declarado,Formado,8,2015,1
153,eaebtw,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,2902",,"600,8",M,29,16/05/1990,Botucatu,SP,Não declarado,Desistente,1,2015,1
154,yt5mnz,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,7375",,"649,6",F,26,30/08/1993,Itararé,SP,Não declarado,Formado,8,2015,1
155,3i33wn,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,291",,"589,9",M,26,10/12/1992,Ponta Grossa,PR,Não declarado,Desistente,1,2015,1
156,x73btw,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,3234",,"547,7",M,26,10/01/1993,Arapoti,PR,Branca,Desistente,2,2015,2
157,os9mnz,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,7366",,"610,5",F,26,16/05/1993,Ponta Grossa,PR,Não declarado,Formado,8,2015,2
158,1hmnhc,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,3182",,"633,6",M,27,28/08/1992,Itararé,SP,Não declarado,Desistente,2,2015,2
159,nxzajk,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,7583",,"624,7",M,26,16/02/1993,Ponta Grossa,PR,Não declarado,Formado,8,2015,2
160,mmkbtw,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,3986",,"591,7",M,27,15/03/1992,Ponta Grossa,PR,Branca,Desistente,2,2016,2
161,yjkbtw,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,4689",,"586,9",M,26,24/04/1993,Ponta Grossa,PR,Branca,Desistente,2,2016,2
162,q9jdgf,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,3016",,"639,7",M,28,31/08/1991,Capão Bonito,SP,Branca,Desistente,2,2016,2
163,ofcnhc,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,7821",,608,M,26,15/07/1993,Ponta Grossa,PR,Não declarado,Formado,8,2016,2
164,ennqa8,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,8251",,"626,2",M,26,28/05/1993,Ponta Grossa,PR,Não declarado,Formado,8,2016,2
165,1m33wn,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,5852",,"636,1",M,26,13/12/1992,Ponta Grossa,PR,Não declarado,Formado,8,2017,1
166,ioyppx,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,6031",,"585,2",M,26,13/02/1993,Sumaré,SP,Não declarado,Formado,8,2017,1
167,493btw,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,511",,535,F,26,09/04/1993,Ponta Grossa,PR,Não declarado,Formado,8,2017,2
168,3foppx,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,1428",,"543,7",M,25,25/10/1993,Telêmaco Borba,PR,Não declarado,Desistente,1,2017,2
169,ufqdgf,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,8086",,"632,7",F,26,30/03/1993,Ponta Grossa,PR,Branca,Formado,8,2018,1
170,r6jbtw,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,5637",,"624,9",M,25,31/12/1993,Itapeva,SP,Branca,Jubilado,8,2019,1
171,iora9t,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,3947",,"543,2",M,29,22/03/1990,Ribeirão Preto,SP,Branca,Jubilado,8,2019,1
172,aog3jk,2011,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,4171",,"530,8",F,28,03/05/1991,Ponta Grossa,PR,Branca,Mudou de Curso,3,2019,2
173,c+k39t,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,0,,"643,9",M,26,05/06/1993,,,Branca,Desistente,1,2012,1
174,sebrhc,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,06074",,"637,7",M,25,04/05/1994,Ponta Grossa,PR,Branca,Desistente,1,2012,1
175,gc+ntw,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,14333",,"628,6",M,27,12/05/1992,Botucatu,SP,Não declarado,Desistente,1,2012,1
176,wxtonz,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,0,,"554,2",F,25,01/10/1993,Ponta Grossa,PR,Não declarado,Desistente,1,2012,1
177,8b9ghc,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,08815",,"570,7",F,25,07/09/1994,Carambeí,PR,Não declarado,Desistente,1,2012,1
178,nz+5jk,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,07667",,"608,1",M,25,19/07/1994,Ponta Grossa,PR,Não declarado,Desistente,1,2012,1
179,mgbrhc,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,0,,"624,3",M,25,10/04/1994,Curitiba,PR,Não declarado,Desistente,1,2012,1
180,ixaxa8,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,09185",,"633,1",M,31,15/07/1988,Capão Bonito,SP,Não declarado,Desistente,1,2012,1
181,nzwpnz,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,6",,"601,5",M,27,17/04/1992,Telêmaco Borba,PR,Não declarado,Desistente,1,2012,1
182,yp+5jk,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,69037",,633,M,30,04/04/1989,Ponta Grossa,PR,Não declarado,Transferido,2,2012,2
183,srbrhc,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,06333",,"597,4",M,34,18/03/1985,Ponta Grossa,PR,Não declarado,Desistente,1,2012,2
184,7zwfhc,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,13704",,"638,1",M,29,26/05/1990,Campo Mourão,PR,Não declarado,Desistente,1,2012,2
185,eo649t,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,57111",,"632,2",F,25,06/01/1994,Ponta Grossa,PR,Parda,Desistente,2,2012,2
186,9aq5wn,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,80382",,"611,9",M,25,08/06/1994,Ponta Grossa,PR,Branca,Desistente,3,2013,1
187,fz5onz,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,3004",,"599,8",F,26,16/08/1993,Ponta Grossa,PR,Branca,Desistente,1,2013,1
188,8bsqpx,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,561",,"592,9",M,25,23/05/1994,Tamarana,PR,Não declarado,Desistente,3,2014,1
189,w57ntw,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,7893",,"644,7",F,26,21/10/1992,Bauru,SP,Parda,Mudou de Curso,4,2014,1
190,ufwqpx,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,4532",,"667,1",M,29,24/03/1990,Ponta Grossa,PR,Não declarado,Desistente,3,2014,2
191,chk39t,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,5919",,"613,4",M,26,08/01/1993,Ponta Grossa,PR,Não declarado,Desistente,2,2015,1
192,piyrhc,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,521",,"622,7",M,26,10/08/1993,Olímpia,SP,Branca,Desistente,3,2015,2
193,339dhc,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,8135",,"640,8",M,25,27/02/1994,Ponta Grossa,PR,Não declarado,Formado,8,2015,2
194,mgq5wn,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,71",,"612,4",M,25,18/07/1994,Marília,SP,Não declarado,Formado,8,2015,2
195,auc39t,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,4773",,"600,1",M,28,21/09/1991,Ponta Grossa,PR,Branca,Mudou de Curso,4,2016,1
196,oisqpx,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,6746",,"602,2",M,25,10/02/1994,Ponta Grossa,PR,Não declarado,Formado,8,2016,1
197,5ndfgf,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,9011",,"629,5",F,27,11/08/1992,Campinas,SP,Não declarado,Formado,8,2016,1
198,zdjopx,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,7728",,"628,9",F,25,09/09/1994,Ponta Grossa,PR,Não declarado,Formado,8,2016,1
199,b7nrhc,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,4315",,"604,3",F,25,19/06/1994,Brasília,DF,Não declarado,Desistente,2,2016,1
200,p51rtw,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,0959",,"658,1",M,24,05/02/1995,Paranaguá,PR,Não declarado,Desistente,1,2016,1
201,9hu7jk,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,5932",,587,M,31,28/08/1988,Ponta Grossa,PR,Branca,Mudou de Curso,4,2016,2
202,7qk4jk,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,5836",,"657,3",M,25,03/03/1994,Guapiara,SP,Não declarado,Desistente,4,2016,2
203,nnsxa8,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,8807",,"655,4",M,26,19/05/1993,Ponta Grossa,PR,Não declarado,Formado,8,2017,1
204,hbmta8,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,6277",,662,M,26,23/08/1993,Ponta Grossa,PR,Não declarado,Formado,8,2017,1
205,13wfhc,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,8889",,"625,4",M,24,12/12/1994,Ponta Grossa,PR,Não declarado,Formado,8,2017,1
206,tk+ntw,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,854",,"640,2",M,26,24/12/1992,Ponta Grossa,PR,Branca,Formado,8,2017,2
207,6dwqpx,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,3725",,672,M,25,05/04/1994,Ponta Grossa,PR,Branca,Desistente,2,2017,2
208,6a9ntw,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,5447",,"590,9",F,26,01/05/1993,Ponta Grossa,PR,Preta,Formado,8,2018,1
209,uq649t,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,2237",,"656,3",M,25,04/12/1993,Ponta Grossa,PR,Amarela,Desistente,2,2018,1
210,t4c4jk,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,5327",,"632,6",M,24,11/12/1994,Ponta Grossa,PR,Preta,Formado,8,2019,1
211,cmc5wn,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,0,,"673,2",M,24,24/09/1994,Ponta Grossa,PR,Não declarado,Desistente,1,2019,1
212,tki1a8,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,2863",,"558,4",M,31,07/07/1988,Ponta Grossa,PR,Parda,Jubilado,2,2019,1
213,+taxa8,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,5947",,"615,4",M,32,12/05/1987,Ponta Grossa,PR,Branca,Formado,8,2019,1
214,dck39t,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,2961",,"622,3",M,26,15/08/1993,Ponta Grossa,PR,Preta,Desistente,1,2019,2
215,6a649t,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,5972",,611,M,26,10/03/1993,Ponta Grossa,PR,Branca,Jubilado,8,2019,2
216,f81pnz,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,6512",,"642,1",M,26,05/07/1993,Ponta Grossa,PR,Branca,Jubilado,8,2019,2
217,6a8h9t,2012,1,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,4379",,574,M,25,28/07/1994,Sorocaba,SP,Preta,Regular,8,,
218,nq7pgf,2012,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,0,,"462,5",M,41,28/03/1978,Ponta Grossa,PR,Não declarado,Desistente,1,2012,2
219,9e7wpx,2012,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,12148",,"642,6",M,24,14/12/1994,Ponta Grossa,PR,Não declarado,Desistente,1,2012,2
220,83taa8,2012,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,00741",,"520,1",F,29,14/02/1990,Curitiba,PR,Não declarado,Desistente,1,2012,2
221,5hdbin,2012,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,06963",,"554,8",M,27,03/12/1991,Franca,SP,Não declarado,Desistente,1,2012,2
222,qu3mtw,2012,2,Ciência Da Computação,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,0,,"512,9",M,25,15/04/1994,Ivaí,PR,Não declarado,Desistente,1,2012,2
