id;ano ingresso;per. ingresso;coeficiente;escore vest;nota enem;idade;período do aluno;MEDIA_NOTAS;MEDIA_FREQUENCIA;TAXA_APROVACAO;QTD_REPROVACOES_NOTA;QTD_REPROVACOES_FREQ;EVASAO;curso_Ciência Da Computação;curso_Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas;forma de ingresso_Aproveitamento de Curso;forma de ingresso_Complementação da lista de espera do SISU;forma de ingresso_PEC-G - Programa de Estudantes Convênio de Graduação;forma de ingresso_Reopção de Curso;forma de ingresso_SISU - Sistema de Seleção Unificada;forma de ingresso_Transferência;forma de ingresso_Transferência ex-officio;forma de ingresso_Vestibular;tipo de cota_Ampla concorrência;tipo de cota_Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);tipo de cota_Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena;tipo de cota_Categoria 2 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena;tipo de cota_Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena;tipo de cota_Categoria 4 - cotista independente de renda (sem necessidade de comprovação) e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena;tipo de cota_Cotista;tipo de cota_Sem política de cotas;sigla cota_Categoria 1;sigla cota_Categoria 2;sigla cota_Categoria 3;sigla cota_Categoria 4;sigla cota_Categoria L01 (1S);sigla cota_Categoria L02 (2S);sigla cota_Categoria L05 (3S);sigla cota_Categoria L06 (4S);sigla cota_Categoria L10 (2C);sigla cota_Categoria L13 (3C);sigla cota_Cotista;sigla cota_Não cotista;sigla cota_Sem cotas;escola pública?_-;escola pública?_Escola Particular;escola pública?_Escola Pública;sexo_F;sexo_M;grupo (étnico)_Amarela;grupo (étnico)_Branca;grupo (étnico)_Indígena;grupo (étnico)_Não declarado;grupo (étnico)_Parda;grupo (étnico)_Preta;grupo (étnico)_Sem informação
75u46t;2007;1;0,54188;5903,3333;622,45;29;6;5,465714285714286;88,39420289855072;0,0;22,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;False
u17qbz;2007;1;0,68659;6780,0001;622,45;30;6;6,805357142857143;84,90181818181819;0,0;9,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;True;False;False;False;False;False
kfcwz8;2007;1;0,67235;6750,0001;622,45;30;6;6,800000000000001;77,83269230769231;0,0;7,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;False
rqr1bz;2007;1;0,67542;6188,333;622,45;32;6;6,720689655172414;88,50350877192982;0,0;14,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;True;False;False;False;False;False
aoe1bz;2007;1;0,77461;5834,9999;622,45;32;6;7,855813953488372;84,07441860465116;0,0;0,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
oyajff;2007;1;0,67415;5651,6669;622,45;31;6;6,747169811320755;85,07307692307693;0,0;10,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
ktejff;2007;1;0,33845;6281,667;622,45;46;4;3,5857142857142854;55,01190476190476;0,0;4,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;True;False;False;False;False;False
edo8ow;2007;1;0,6919;5993,3333;622,45;30;6;6,7860000000000005;86,696;0,0;5,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;False
ske1bz;2007;1;0,56594;5848,3334;622,45;35;6;5,839344262295082;73,85833333333333;0,0;6,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False
n+te5c;2007;1;0,15601;6501,6668;622,45;33;2;1,580769230769231;43,00384615384615;0,0;2,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False
rn6qbz;2007;1;0,5916;6491,6669;622,45;30;6;5,993650793650794;74,9920634920635;0,0;10,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False
nwkf5c;2007;1;0,63369;6443,3336;622,45;30;5;6,372222222222223;80,22222222222223;0,0;6,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;True;False;False;False;False;False
7n4tbz;2007;1;0,3192;6373,3329;622,45;39;3;2,9153846153846152;46,43653846153846;0,0;5,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False
6uy9ek;2007;1;0,5787;6020,0002;622,45;45;6;5,8474576271186445;74,87413793103448;0,0;7,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
pb1e5c;2007;1;0,6405;6280,0001;622,45;30;6;6,624528301886793;79,66923076923078;0,0;7,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False
5ekucx;2007;1;0,4749;6339,9999;622,45;30;6;4,781081081081081;75,13648648648649;0,0;12,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
916h6t;2007;1;0,5693;5403,3335;622,45;30;6;5,763333333333334;85,11186440677967;0,0;13,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False
cpdtbz;2007;2;0,0;6100,0001;622,45;30;1;0,0;29,0;0,0;1,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;False
1ch7ek;2007;2;0,0;5343,3333;622,45;43;1;5,107092555331992;77,502;0,0;3,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;True;False;False
tz1eff;2007;2;0,3724;5514,9999;622,45;30;2;4,288888888888889;60,12222222222223;0,0;1,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;False
+q66un;2007;2;0,2264;5944,9998;622,45;30;2;2,5875;42,14375;0,0;2,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;False
451eff;2007;2;0,3001;6508,3334;622,45;61;2;3,2578947368421054;54,031578947368416;0,0;0,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
3kdtbz;2007;2;0,3678;5741,6667;622,45;32;2;3,88;69,99;0,0;6,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False
autg5c;2007;2;0,3738;5403,3335;622,45;35;2;4,172;49,88399999999999;0,0;0,0;0,0;1;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False
pbahun;2007;2;0,041;5841,6665;622,45;35;1;0,5863636363636364;21,71818181818182;0,0;1,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False
89qgow;2007;2;0,3864;5596,6668;622,45;32;2;4,1;59,87826086956522;0,0;4,0;1,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False
p14h6t;2007;2;0,2983;5771,6664;622,45;32;2;3,4;61,83125;0,0;2,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False
md8uz8;2007;2;0,8706;6083,3333;622,45;29;6;8,582926829268292;86,31219512195122;0,0;0,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;False
fxo85c;2007;2;0,8688;5403,3335;622,45;30;6;8,604878048780488;80,1219512195122;0,0;0,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;True;False;False
ic66un;2007;2;0,9056;6171,6669;622,45;30;6;8,917073170731708;87,94146341463414;0,0;0,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;False
o1h7ek;2007;2;0,8879;5944,9998;622,45;30;6;8,851219512195122;91,30975609756098;0,0;0,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;False
i+yocx;2007;2;0,7697;5381,6668;622,45;31;6;7,608510638297873;92,51276595744682;0,0;6,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
1ocgff;2007;2;0,4803;5331,667;622,45;29;2;5,083333333333333;86,72916666666667;0,0;15,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;True;False;False;False
sf8uz8;2007;2;0,4407;6568,3336;622,45;33;4;4,6375;70,1875;0,0;4,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False
zk66un;2007;2;0,4626;5331,6669;622,45;33;3;4,353571428571429;63,625;0,0;5,0;0,0;1;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
+ucf5c;2007;2;0,7719;6030,0003;622,45;29;6;7,489795918367347;88,38163265306122;0,0;6,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;True;False;False;False
6rf1cx;2007;2;0,7897;5616,6666;622,45;29;6;7,9913043478260875;93,65217391304348;0,0;5,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False
rpwobz;2007;2;0,841;5403,3335;622,45;40;6;8,278048780487804;84,6829268292683;0,0;0,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
xcs46t;2007;2;0,70066;6541,6666;622,45;30;6;6,867272727272727;84,47272727272727;0,0;8,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
sfahun;2007;2;0,77602;5403,3335;622,45;30;6;7,460869565217391;85,45217391304348;0,0;2,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
hi1eff;2007;2;0,87803;6386,6666;622,45;30;6;8,640476190476189;91,22380952380952;0,0;0,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
hf4h6t;2007;2;0,66592;5403,3335;622,45;29;6;6,472222222222222;76,33703703703704;0,0;3,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False
899xcx;2007;2;0,6943;5999,9999;622,45;30;6;7,266666666666667;80,07916666666667;0,0;4,0;0,0;0;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
